"year","state","state_po","state_fips","state_cen","state_ic","office","district","stage","special","candidate","party_detailed","writein","mode","candidatevotes","totalvotes","unofficial","version","party_simplified"
2018,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen",FALSE,"BRUCE BUSA","INDEPENDENT",FALSE,"total",914,272624,FALSE,"20210114","OTHER"
2018,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen",FALSE,"EDWARD S. GILBERT JR","INDEPENDENT",FALSE,"total",2244,272624,FALSE,"20210114","OTHER"
2018,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen",FALSE,"REID KANE","LIBERTY UNION",FALSE,"total",1171,272624,FALSE,"20210114","OTHER"
2018,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen",FALSE,"BRAD J. PEACOCK","INDEPENDENT",FALSE,"total",3787,272624,FALSE,"20210114","OTHER"
2018,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen",FALSE,"BERNIE SANDERS","INDEPENDENT",FALSE,"total",183529,272624,FALSE,"20210114","OTHER"
2018,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen",FALSE,"JON SVITAVSKY","INDEPENDENT",FALSE,"total",1280,272624,FALSE,"20210114","OTHER"
2018,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen",FALSE,"LAWRENCE ZUPAN","REPUBLICAN",FALSE,"total",74663,272624,FALSE,"20210114","REPUBLICAN"
2018,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",294,272624,FALSE,"20210114","OTHER"
2018,"VIRGINIA","VA",51,54,40,"US SENATE","statewide","gen",FALSE,"COREY A. STEWART","REPUBLICAN",FALSE,"total",1374313,3351373,FALSE,"20210114","REPUBLICAN"
2018,"VIRGINIA","VA",51,54,40,"US SENATE","statewide","gen",FALSE,"TIMOTHY M. KAINE","DEMOCRAT",FALSE,"total",1910370,3351373,FALSE,"20210114","DEMOCRAT"
2018,"VIRGINIA","VA",51,54,40,"US SENATE","statewide","gen",FALSE,"MATT J. WATERS","LIBERTARIAN",FALSE,"total",61565,3351373,FALSE,"20210114","LIBERTARIAN"
2018,"VIRGINIA","VA",51,54,40,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",5125,3351373,FALSE,"20210114","OTHER"
2018,"WASHINGTON","WA",53,91,73,"US SENATE","statewide","gen",FALSE,"MARIA CANTWELL","DEMOCRAT",FALSE,"total",1803364,3086168,FALSE,"20210114","DEMOCRAT"
2018,"WASHINGTON","WA",53,91,73,"US SENATE","statewide","gen",FALSE,"SUSAN HUTCHISON","REPUBLICAN",FALSE,"total",1282804,3086168,FALSE,"20210114","REPUBLICAN"
2018,"WEST VIRGINIA","WV",54,55,56,"US SENATE","statewide","gen",FALSE,"JOE MANCHIN","DEMOCRAT",FALSE,"total",288808,582911,TRUE,"20210114","DEMOCRAT"
2018,"WEST VIRGINIA","WV",54,55,56,"US SENATE","statewide","gen",FALSE,"PATRICK MORRISEY","REPUBLICAN",FALSE,"total",269872,582911,TRUE,"20210114","REPUBLICAN"
2018,"WEST VIRGINIA","WV",54,55,56,"US SENATE","statewide","gen",FALSE,"RUSTY HOLLEN","LIBERTARIAN",FALSE,"total",24231,582911,TRUE,"20210114","LIBERTARIAN"
2018,"WISCONSIN","WI",55,35,25,"US SENATE","statewide","gen",FALSE,"TAMMY BALDWIN","DEMOCRAT",FALSE,"total",1472914,2657841,FALSE,"20210114","DEMOCRAT"
2018,"WISCONSIN","WI",55,35,25,"US SENATE","statewide","gen",FALSE,"LEAH VUKMIR","REPUBLICAN",FALSE,"total",1184885,2657841,FALSE,"20210114","REPUBLICAN"
2018,"WISCONSIN","WI",55,35,25,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",42,2657841,FALSE,"20210114","OTHER"
2018,"WYOMING","WY",56,83,68,"US SENATE","statewide","gen",FALSE,"JOHN BARRASSO","REPUBLICAN",FALSE,"total",136210,203420,FALSE,"20210114","REPUBLICAN"
2018,"WYOMING","WY",56,83,68,"US SENATE","statewide","gen",FALSE,"GARY TRAUNER","DEMOCRAT",FALSE,"total",61227,203420,FALSE,"20210114","DEMOCRAT"
2018,"WYOMING","WY",56,83,68,"US SENATE","statewide","gen",FALSE,"JOSEPH PORAMBO","LIBERTARIAN",FALSE,"total",5658,203420,FALSE,"20210114","LIBERTARIAN"
2018,"WYOMING","WY",56,83,68,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",325,203420,FALSE,"20210114","OTHER"
2020,"ALABAMA","AL",1,63,41,"US SENATE","statewide","gen",FALSE,"DOUG JONES","DEMOCRAT",FALSE,"total",920478,2316445,FALSE,"20210114","DEMOCRAT"
2020,"ALABAMA","AL",1,63,41,"US SENATE","statewide","gen",FALSE,"TOMMY TUBERVILLE","REPUBLICAN",FALSE,"total",1392076,2316445,FALSE,"20210114","REPUBLICAN"
2020,"ALABAMA","AL",1,63,41,"US SENATE","statewide","gen",FALSE,"","",TRUE,"total",3891,2316445,FALSE,"20210114","OTHER"
2020,"ALASKA","AK",2,94,81,"US SENATE","statewide","gen",FALSE,"AL GROSS","DEMOCRAT",FALSE,"total",146068,354587,FALSE,"20210114","DEMOCRAT"
2020,"ALASKA","AK",2,94,81,"US SENATE","statewide","gen",FALSE,"JOHN WAYNE HOWE","ALASKAN INDEPENDENCE PARTY",FALSE,"total",16806,354587,FALSE,"20210114","OTHER"
2020,"ALASKA","AK",2,94,81,"US SENATE","statewide","gen",FALSE,"DAN SULLIVAN","REPUBLICAN",FALSE,"total",191112,354587,FALSE,"20210114","REPUBLICAN"
2020,"ALASKA","AK",2,94,81,"US SENATE","statewide","gen",FALSE,"","",TRUE,"total",601,354587,FALSE,"20210114","OTHER"
2020,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen",TRUE,"EDWARD DAVIDA","REPUBLICAN",TRUE,"total",28,3355307,FALSE,"20210114","REPUBLICAN"
2020,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen",TRUE,"MARTHA MCSALLY","REPUBLICAN",FALSE,"total",1637661,3355307,FALSE,"20210114","REPUBLICAN"
2020,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen",TRUE,"JOHN SCHIESS","REPUBLICAN",TRUE,"total",92,3355307,FALSE,"20210114","REPUBLICAN"
2020,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen",TRUE,"DEBBIE SIMMONS","REPUBLICAN",TRUE,"total",98,3355307,FALSE,"20210114","REPUBLICAN"
2020,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen",TRUE,"PATRICK ""PAT"" THOMAS","REPUBLICAN",TRUE,"total",29,3355307,FALSE,"20210114","REPUBLICAN"
2020,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen",TRUE,"MOHAMMAD ""MIKE OBAMA"" ARIF","DEMOCRAT",TRUE,"total",68,3355307,FALSE,"20210114","DEMOCRAT"
2020,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen",TRUE,"PERRY KAPADIA","DEMOCRAT",TRUE,"total",58,3355307,FALSE,"20210114","DEMOCRAT"
2020,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen",TRUE,"ADAM CHILTON","DEMOCRAT",TRUE,"total",19,3355307,FALSE,"20210114","DEMOCRAT"
2020,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen",TRUE,"MARK KELLY","DEMOCRAT",FALSE,"total",1716467,3355307,FALSE,"20210114","DEMOCRAT"
2020,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen",TRUE,"BUZZ STEWART","DEMOCRAT",TRUE,"total",22,3355307,FALSE,"20210114","DEMOCRAT"
2020,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen",TRUE,"MATTHEW ""DOC"" DORCHESTER","LIBERTARIAN",TRUE,"total",379,3355307,FALSE,"20210114","LIBERTARIAN"
2020,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen",TRUE,"CHRISTOPHER BECKETT","INDEPENDENT",TRUE,"total",59,3355307,FALSE,"20210114","OTHER"
2020,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen",TRUE,"WILLIAM ""WILL"" DECKER","INDEPENDENT",TRUE,"total",21,3355307,FALSE,"20210114","OTHER"
2020,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen",TRUE,"NICHOLAS N. GLENN","INDEPENDENT REPUBLICAN PARTY",TRUE,"total",152,3355307,FALSE,"20210114","OTHER"
2020,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen",TRUE,"MATTHEW HAUPT","INDEPENDENT",TRUE,"total",37,3355307,FALSE,"20210114","OTHER"
2020,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen",TRUE,"BENJAMIN RODRIGUEZ","INDEPENDENT",TRUE,"total",17,3355307,FALSE,"20210114","OTHER"
2020,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen",TRUE,"JOSHUA RODRIGUEZ","UNITY PARTY",TRUE,"total",69,3355307,FALSE,"20210114","OTHER"
2020,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen",TRUE,"FRANK SEENZ","INDEPENDENT",TRUE,"total",8,3355307,FALSE,"20210114","OTHER"
2020,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen",TRUE,"JIM STEVENS","NON-AFFILIATED",TRUE,"total",23,3355307,FALSE,"20210114","OTHER"
2020,"ARKANSAS","AR",5,71,42,"US SENATE","statewide","gen",FALSE,"RICKY DALE HARRINGTON JR.","LIBERTARIAN",FALSE,"total",399390,1193261,FALSE,"20210114","LIBERTARIAN"
2020,"ARKANSAS","AR",5,71,42,"US SENATE","statewide","gen",FALSE,"TOM COTTON","REPUBLICAN",FALSE,"total",793871,1193261,FALSE,"20210114","REPUBLICAN"
2020,"COLORADO","CO",8,84,62,"US SENATE","statewide","gen",FALSE,"JOHN W. HICKENLOOPER","DEMOCRAT",FALSE,"total",1731114,3235790,FALSE,"20210114","DEMOCRAT"
2020,"COLORADO","CO",8,84,62,"US SENATE","statewide","gen",FALSE,"CORY GARDNER","REPUBLICAN",FALSE,"total",1429492,3235790,FALSE,"20210114","REPUBLICAN"
2020,"COLORADO","CO",8,84,62,"US SENATE","statewide","gen",FALSE,"DANIEL DOYLE","APPROVAL VOTING PARTY",FALSE,"total",9820,3235790,FALSE,"20210114","OTHER"
2020,"COLORADO","CO",8,84,62,"US SENATE","statewide","gen",FALSE,"STEPHAN ""SEKU"" EVANS","UNITY PARTY",FALSE,"total",8971,3235790,FALSE,"20210114","OTHER"
2020,"COLORADO","CO",8,84,62,"US SENATE","statewide","gen",FALSE,"RAYMON ANTHONY DOANE","LIBERTARIAN",FALSE,"total",56262,3235790,FALSE,"20210114","LIBERTARIAN"
2020,"COLORADO","CO",8,84,62,"US SENATE","statewide","gen",FALSE,"DANNY SKELLY","UNAFFILIATED",FALSE,"total",55,3235790,FALSE,"20210114","OTHER"
2020,"COLORADO","CO",8,84,62,"US SENATE","statewide","gen",FALSE,"BRUCE LOHMILLER","GREEN",FALSE,"total",71,3235790,FALSE,"20210114","OTHER"
2020,"COLORADO","CO",8,84,62,"US SENATE","statewide","gen",FALSE,"MICHAEL SANCHEZ","UNAFFILIATED",FALSE,"total",5,3235790,FALSE,"20210114","OTHER"
2020,"DELAWARE","DE",10,51,11,"US SENATE","statewide","gen",FALSE,"CHRISTOPHER A. COONS","DEMOCRAT",FALSE,"total",291804,490935,FALSE,"20210114","DEMOCRAT"
2020,"DELAWARE","DE",10,51,11,"US SENATE","statewide","gen",FALSE,"LAUREN WITZKE","REPUBLICAN",FALSE,"total",186054,490935,FALSE,"20210114","REPUBLICAN"
2020,"DELAWARE","DE",10,51,11,"US SENATE","statewide","gen",FALSE,"MARK W. TURLEY","INDEPENDENT PARTY OF DELAWARE",FALSE,"total",7833,490935,FALSE,"20210114","OTHER"
2020,"DELAWARE","DE",10,51,11,"US SENATE","statewide","gen",FALSE,"NADINE M. FROST","LIBERTARIAN",FALSE,"total",5244,490935,FALSE,"20210114","LIBERTARIAN"
2020,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen",FALSE,"DAVID A. PERDUE","REPUBLICAN",FALSE,"total",2462617,4952175,FALSE,"20210114","REPUBLICAN"
2020,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen",FALSE,"JON OSSOFF","DEMOCRAT",FALSE,"total",2374519,4952175,FALSE,"20210114","DEMOCRAT"
2020,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen",FALSE,"SHANE HAZEL","LIBERTARIAN",FALSE,"total",115039,4952175,FALSE,"20210114","LIBERTARIAN"
2020,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen",TRUE,"AL BARTELL","INDEPENDENT",FALSE,"total",14640,4914361,FALSE,"20210114","OTHER"
2020,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen",TRUE,"ALLEN BUCKLEY","INDEPENDENT",FALSE,"total",17954,4914361,FALSE,"20210114","OTHER"
2020,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen",TRUE,"DOUG COLLINS","REPUBLICAN",FALSE,"total",980454,4914361,FALSE,"20210114","REPUBLICAN"
2020,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen",TRUE,"JOHN FORTUIN","GREEN",FALSE,"total",15293,4914361,FALSE,"20210114","OTHER"
2020,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen",TRUE,"DERRICK E. GRAYSON","REPUBLICAN",FALSE,"total",51592,4914361,FALSE,"20210114","REPUBLICAN"
2020,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen",TRUE,"MICHAEL TODD GREENE","INDEPENDENT",FALSE,"total",13293,4914361,FALSE,"20210114","OTHER"
2020,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen",TRUE,"ANNETTE DAVIS JACKSON","REPUBLICAN",FALSE,"total",44335,4914361,FALSE,"20210114","REPUBLICAN"
2020,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen",TRUE,"DEBORAH JACKSON","DEMOCRAT",FALSE,"total",324118,4914361,FALSE,"20210114","DEMOCRAT"
2020,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen",TRUE,"JAMESIA JAMES","DEMOCRAT",FALSE,"total",94406,4914361,FALSE,"20210114","DEMOCRAT"
2020,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen",TRUE,"A. WAYNE JOHNSON","REPUBLICAN",FALSE,"total",36176,4914361,FALSE,"20210114","REPUBLICAN"
2020,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen",TRUE,"TAMARA JOHNSON-SHEALEY","DEMOCRAT",FALSE,"total",106767,4914361,FALSE,"20210114","DEMOCRAT"
2020,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen",TRUE,"MATT LIEBERMAN","DEMOCRAT",FALSE,"total",136021,4914361,FALSE,"20210114","DEMOCRAT"
2020,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen",TRUE,"KELLY LOEFFLER","REPUBLICAN",FALSE,"total",1273214,4914361,FALSE,"20210114","REPUBLICAN"
2020,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen",TRUE,"JOY FELICIA SLADE","DEMOCRAT",FALSE,"total",44945,4914361,FALSE,"20210114","DEMOCRAT"
2020,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen",TRUE,"BRIAN SLOWINSKI","LIBERTARIAN",FALSE,"total",35431,4914361,FALSE,"20210114","LIBERTARIAN"
2020,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen",TRUE,"VALENCIA STOVALL","INDEPENDENT",FALSE,"total",13318,4914361,FALSE,"20210114","OTHER"
2020,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen",TRUE,"ED TARVER","DEMOCRAT",FALSE,"total",26333,4914361,FALSE,"20210114","DEMOCRAT"
2020,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen",TRUE,"KANDISS TAYLOR","REPUBLICAN",FALSE,"total",40349,4914361,FALSE,"20210114","REPUBLICAN"
2020,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen",TRUE,"RAPHAEL WARNOCK","DEMOCRAT",FALSE,"total",1617035,4914361,FALSE,"20210114","DEMOCRAT"
2020,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen",TRUE,"RICHARD DIEN WINFIELD","DEMOCRAT",FALSE,"total",28687,4914361,FALSE,"20210114","DEMOCRAT"
2020,"IDAHO","ID",16,82,63,"US SENATE","statewide","gen",FALSE,"NATALIE M FLEMING","INDEPENDENT",FALSE,"total",25329,859827,FALSE,"20210114","OTHER"
2020,"IDAHO","ID",16,82,63,"US SENATE","statewide","gen",FALSE,"PAULETTE JORDAN","DEMOCRAT",FALSE,"total",285864,859827,FALSE,"20210114","DEMOCRAT"
2020,"IDAHO","ID",16,82,63,"US SENATE","statewide","gen",FALSE,"JIM RISCH","REPUBLICAN",FALSE,"total",538446,859827,FALSE,"20210114","REPUBLICAN"
2020,"IDAHO","ID",16,82,63,"US SENATE","statewide","gen",FALSE,"RAY J. WRITZ","CONSTITUTION PARTY",FALSE,"total",10188,859827,FALSE,"20210114","OTHER"
2020,"ILLINOIS","IL",17,33,21,"US SENATE","statewide","gen",FALSE,"RICHARD J. DURBIN","DEMOCRAT",FALSE,"total",3278930,5968901,FALSE,"20210114","DEMOCRAT"
2020,"ILLINOIS","IL",17,33,21,"US SENATE","statewide","gen",FALSE,"MARK C. CURRAN JR.","REPUBLICAN",FALSE,"total",2319870,5968901,FALSE,"20210114","REPUBLICAN"
2020,"ILLINOIS","IL",17,33,21,"US SENATE","statewide","gen",FALSE,"WILLIE L. WILSON","WILLIE WILSON PARTY",FALSE,"total",237699,5968901,FALSE,"20210114","OTHER"
2020,"ILLINOIS","IL",17,33,21,"US SENATE","statewide","gen",FALSE,"DANNY MALOUF ","LIBERTARIAN",FALSE,"total",75673,5968901,FALSE,"20210114","LIBERTARIAN"
2020,"ILLINOIS","IL",17,33,21,"US SENATE","statewide","gen",FALSE,"DAVID F. BLACK","GREEN",FALSE,"total",56711,5968901,FALSE,"20210114","OTHER"
2020,"ILLINOIS","IL",17,33,21,"US SENATE","statewide","gen",FALSE,"KEVIN KEELY","",TRUE,"total",10,5968901,FALSE,"20210114","OTHER"
2020,"ILLINOIS","IL",17,33,21,"US SENATE","statewide","gen",FALSE,"LOWELL MARTIN SEIDA","",TRUE,"total",6,5968901,FALSE,"20210114","OTHER"
2020,"ILLINOIS","IL",17,33,21,"US SENATE","statewide","gen",FALSE,"ALBERT A. SCHAAL","",TRUE,"total",2,5968901,FALSE,"20210114","OTHER"
2020,"IOWA","IA",19,42,31,"US SENATE","statewide","gen",FALSE,"JONI ERNST","REPUBLICAN",FALSE,"total",864997,1700130,FALSE,"20210114","REPUBLICAN"
2020,"IOWA","IA",19,42,31,"US SENATE","statewide","gen",FALSE,"THERESA GREENFIELD","DEMOCRAT",FALSE,"total",754859,1700130,FALSE,"20210114","DEMOCRAT"
2020,"IOWA","IA",19,42,31,"US SENATE","statewide","gen",FALSE,"RICK STEWART","LIBERTARIAN",FALSE,"total",36961,1700130,FALSE,"20210114","LIBERTARIAN"
2020,"IOWA","IA",19,42,31,"US SENATE","statewide","gen",FALSE,"SUZANNE HERZOG","",FALSE,"total",13800,1700130,FALSE,"20210114","OTHER"
2020,"IOWA","IA",19,42,31,"US SENATE","statewide","gen",FALSE,"","",TRUE,"total",1211,1700130,FALSE,"20210114","OTHER"
2020,"IOWA","IA",19,42,31,"US SENATE","statewide","gen",FALSE,"UNDER VOTES","",FALSE,"total",27438,1700130,FALSE,"20210114","OTHER"
2020,"IOWA","IA",19,42,31,"US SENATE","statewide","gen",FALSE,"OVER VOTES","",FALSE,"total",864,1700130,FALSE,"20210114","OTHER"
2020,"KANSAS","KS",20,47,32,"US SENATE","statewide","gen",FALSE,"ROGER MARSHALL","REPUBLICAN",FALSE,"total",727962,1367755,FALSE,"20210114","REPUBLICAN"
2020,"KANSAS","KS",20,47,32,"US SENATE","statewide","gen",FALSE,"BARBARA BOLLIER","DEMOCRAT",FALSE,"total",571530,1367755,FALSE,"20210114","DEMOCRAT"
2020,"KANSAS","KS",20,47,32,"US SENATE","statewide","gen",FALSE,"JASON BUCKLEY","LIBERTARIAN",FALSE,"total",68263,1367755,FALSE,"20210114","LIBERTARIAN"
2020,"KENTUCKY","KY",21,61,51,"US SENATE","statewide","gen",FALSE,"MITCH MCCONNELL","REPUBLICAN",FALSE,"total",1233315,2135057,FALSE,"20210114","REPUBLICAN"
2020,"KENTUCKY","KY",21,61,51,"US SENATE","statewide","gen",FALSE,"AMY MCGRATH","DEMOCRAT",FALSE,"total",816257,2135057,FALSE,"20210114","DEMOCRAT"
2020,"KENTUCKY","KY",21,61,51,"US SENATE","statewide","gen",FALSE,"BRAD BARRON","LIBERTARIAN",FALSE,"total",85386,2135057,FALSE,"20210114","LIBERTARIAN"
2020,"KENTUCKY","KY",21,61,51,"US SENATE","statewide","gen",FALSE,"PAUL JOHN FRANGEDAKIS","",TRUE,"total",70,2135057,FALSE,"20210114","OTHER"
2020,"KENTUCKY","KY",21,61,51,"US SENATE","statewide","gen",FALSE,"DANIEL COBBLE","",TRUE,"total",18,2135057,FALSE,"20210114","OTHER"
2020,"KENTUCKY","KY",21,61,51,"US SENATE","statewide","gen",FALSE,"RANDALL LEE TEEGARGEN","",TRUE,"total",9,2135057,FALSE,"20210114","OTHER"
2020,"KENTUCKY","KY",21,61,51,"US SENATE","statewide","gen",FALSE,"DEMETRA WYSINGER","",TRUE,"total",1,2135057,FALSE,"20210114","OTHER"
